DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationdesc,optionaltext,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location
5,Friday,10AM,3PM,11MFF-0040,86 03RD ST,"Located in the yellow zone, red parking metered spot, third spot.","Indian Style: BBQ, Variety of Curries, Rice, Wraps, Breads (Naan, Rotis, Parathas), Desserts, Pizza.  Beverages, Condiments, Indian Soups, Salads & Appetizer Varieties.",305735,431,10:00,15:00,165000,03/07/2011 04:36:55 PM,03/07/2011 04:38:19 PM,3706,093,,Bombay Blvd.,6011984.13271,2114388.83459,37.7863836212372,-122.402297224865,
5,Friday,10AM,3PM,14MFF-0037,90 BROADWAY,5 LF south from the SE corner of Front and Vallejo Streets,everything except for hot dogs,526165,68261,10:00,15:00,3143000,03/23/2011 11:25:01 AM,03/23/2011 11:25:30 AM,0140,007,N,"Off the Grid Services, LLC",6012836.56068,2118897.74457,37.7988115687589,-122.399664721789,
5,Friday,10AM,3PM,14MFF-0039,90 BROADWAY,5 LF south from the SE corner of Front and Vallejo Streets,everything except for hot dogs,526174,68267,10:00,15:00,3143000,03/23/2011 11:17:50 AM,03/23/2011 11:19:07 AM,0140,007,N,"Off the Grid Services, LLC",6012836.56068,2118897.74457,37.7988115687589,-122.399664721789,
5,Friday,10AM,4PM,14MFF-0094,1700 EVANS AVE,Set-up at 398 Quint Street: 10:30am-4:00pmm,"Mexican food: tacos, burritos, tortas, various meat and chicken and fish plate, chile relleno plate, fish plate, bread, flan, rice pudding, bread, fruit juice, vegetable juice, coffee, tea",532727,72480,10:00,16:00,10829000,07/25/2011 09:17:47 AM,07/25/2011 09:18:04 AM,5227,001,N,Tacos El Primo,6015127.02922,2098933.73356,37.7441222181346,-122.390343286511,
5,Friday,10AM,4PM,14MFF-0103,401 TREAT AVE,Located on the West side of the Harrison St frontage at the corner of 17th St,"Tacos, Burritos, Tortas, Quesadillas, Drinks",547025,736199,10:00,16:00,6746000,03/04/2011 11:50:24 AM,03/04/2011 11:56:57 AM,3573,023,N,El Tonayense #60,6008569.45364,2106219.67883,37.7637618472594,-122.413533208474,
5,Friday,10AM,4PM,11MFF-0075,450 SANSOME ST,Truck located on the east side of Sansome St at Commercial St - this section of Commercial is a non-vehicular,"chicken, beef, vegetables skewers",320613,2673,10:00,16:00,11548000,06/02/2011 12:32:34 PM,06/02/2011 12:32:57 PM,0229,018,,Ninja Food Products,6012320.93077,2117318.99689,37.7944479492361,-122.401337974284,
5,Friday,10AM,4PM,14MFF-0057,900 FRONT ST,Set-up at 49 Green St: 10:30am-3:00pm,"St. Louis Style Ribs, Pulled Pork Sandwich, Smoked Brisket, Smoked Chicken Drumsticks, Spinach Salad, Cole Slaw, Baked Beans, Mashed Potatoes, Grilled Asparagus, Mac & Cheese, Potato Salad, Buttermil Pie, Soda, Water",526419,70709,10:00,16:00,6438001,10/25/2011 08:19:54 AM,10/25/2011 08:20:08 AM,0137,001,N,"Covered Dish Productions, LLC. dba. The Rib Whip",6012745.47246,2119229.62194,37.7997177464055,-122.400003237392,
5,Friday,10AM,6PM,14MFF-0063,3055 23RD ST,10am to 6pm Mon thru Friday,"Burritos, Giros, Tortas, Quesadillas, Tacos & Various Beverages",526827,70907,10:00,18:00,1260000,05/27/2011 03:38:38 PM,05/27/2011 03:40:23 PM,3640,039,N,El Gallo Jiro,6008603.01478,2102703.03437,37.754107828202,-122.413168445667,
5,Friday,10AM,6PM,14MFF-0096,773 MARKET ST,Pushcart located on Market St. 7 linear feet West of the Fire Hydrant. Must maintain 8 linear feet clearance from Street Artist Booth M22. Reference Street Artist Map #14 (http://www.sfartscommission.org/street_artists_program/maps/index.html) ,"Kettle Corn, Funnel Cakes, Lemonade, Beverages, Flan",534613,72514,10:00,18:00,8746103,11/15/2011 01:48:04 PM,11/15/2011 01:50:08 PM,3706,096,N,Kettle Corn Star,6011164.82111,2114324.40143,37.7861609344287,-122.405127311306,
5,Friday,10AM,6PM,14MFF-0017,865 MARKET ST,34 LF east from the Westfield entrance way near the curb,"Kettle Corn, Funnel Cakes, Waffles, Lemonade",523277,58837,10:00,18:00,8747103,07/17/2012 04:14:14 PM,07/17/2012 04:15:13 PM,3705,042,N,Kettle Corn Star,6010532.97528,2113742.67378,37.7845283055703,-122.407272318144,
5,Friday,10AM,7PM,14MFF-0009,1709 REVERE AVE,Truck located at the intersection of 3rd St/Revere St/ Bay View St,Watermelon,519939,58725,10:00,19:00,10979000,05/29/2012 04:04:18 PM,05/29/2012 04:04:44 PM,5343,033,N,Bob Johnson,6014616.00674,2094722.96687,37.7325319595578,-122.391815933696,
5,Friday,10AM,7PM,13MFF-0088,1717 HARRISON ST,Just North of Best Buy's curb cut,"Tacos, Burritos, Tortas, Quesadillas",428674,18277,10:00,19:00,6740000,03/04/2011 01:14:52 PM,10/24/2011 11:03:49 AM,3901,001,N,El Tonayanse #4 / #36,6008669.77932,2108251.24409,37.7693456875221,-122.413329888831,
5,Friday,10AM,7PM,13MFF-0115,945 MARKET ST,Push cart located 20 feet west of the pedestrian crosswalk,"Hot dogs, pretzels, chips, juices and cold drinks",502315,58525,10:00,19:00,8749101,12/12/2013 05:05:31 PM,12/12/2013 05:06:18 PM,3704,240,N,Yummy Hot Dogs,6010040.31082,2113254.14946,37.783159348747,-122.408942297086,
5,Friday,10AM,7PM,14MFF-0009,Assessors Block 0733/Lot010,NE Corner of Webster & Eddy,Watermelon,519938,58718,10:00,19:00,0,04/21/2011 01:27:56 PM,04/21/2011 01:28:22 PM,0733,010,N,Bob Johnson,6003818.547,2113011.835,37.782143532929,-122.430449785949,
5,Friday,10AM,8PM,11MFF-0191,11 MARINA BLVD,"Pushcart located on the Laguna St sidewalk frontage, 12 linear feet South of the Marina Blvd / Laguna St crosswalk.","Kettle Corn, Shaved Ice, Soft Pretzels, Churros, Beverages",342374,6849,10:00,20:00,8701000,12/05/2011 09:09:42 AM,12/05/2011 09:10:20 AM,0446,003,N,Gourmet Kettle Corn,6003458.01553,2121393.38715,37.8051366970446,-122.432295848298,
5,Friday,10AM,8PM,14MFF-0051,298 KING ST,"Push cart located on the 4th Street Side approximately 40LF NW of the fire hydrant at the King/4th St intersection, closer to the third tree.  Not to block the pathway of the exit door of the building.","Gyros, Kebobs, refreshments and dessert",526305,68406,10:00,20:00,267001,10/06/2011 12:52:26 PM,,8702,606,N,"Kabob Trolley, LLC",6014275.8959,2110708.71965,37.7764065244709,-122.394110513855,
5,Friday,10AM,8PM,14MFF-0040,455 MARKET ST,Pushcart located on the South side of Market St. 125 west of Fremont St. (between bike rack and MUNI support pole),"Gyros, Kebabs, soft drinks, and water",526175,68273,10:00,20:00,8741101,09/29/2011 03:29:01 PM,09/29/2011 03:29:25 PM,3709,012,N,"Halal Cart, LLC",6013071.49353,2116142.24317,37.7912587083087,-122.398658299327,
5,Friday,10AM,8PM,13MFF-0094,5048 03RD ST,Truck located on the Revere Avenue frontage in the first parking space at the corner of 3rd St & Revere St.,"Wraps, Sandwiches, Chicken Wings, Fries, Lemonade, Juices",429253,18320,10:00,20:00,214201,03/22/2013 03:37:34 PM,03/22/2013 03:37:54 PM,5338,006,N,Your Community Foods,6014706.34676,2094842.9965,37.7328665512493,-122.391511992518,
5,Friday,10AM,8PM,11MFF-0175,901 MARKET ST,Pushcart located on the Market St sidewalk frontage approximately 5LF East of the Western property line.,"Kebab, Halal Gyros, Grilled Halal Meat, Beverages",334914,5775,10:00,20:00,8748101,09/26/2011 01:04:01 PM,09/26/2011 01:05:36 PM,3704,001,N,Halal Cart,6010316.03704,2113536.07269,37.7839488842882,-122.408008279363,
5,Friday,10AM,9PM,14MFF-0025,1020 03RD ST,West side of 3rd St 10am-8:30pm,"sunflower seeds, crackerjacks, bottled water, peanuts, candy",525993,68061,10:00,21:00,184001,06/20/2011 10:45:38 AM,06/20/2011 10:46:07 AM,8714,002,N,Got Snacks,6015443.07217,2110503.61845,37.7759081654088,-122.390058556767,
5,Friday,10AM,9PM,13MFF-0112,2101 CARROLL AVE,10:00am-9:00pm,"Tacos, Burritos , Tortas, Quesadillas & Beverages",453012,58352,10:00,21:00,3742000,10/25/2011 08:51:46 AM,10/25/2011 08:52:10 AM,5436,012,N,Tacos Santana,6011435.03753,2093950.28359,37.7302332323588,-122.402759048478,
5,Friday,10PM,12AM,13MFF-0124,2367 MARKET ST,Truck & trailer parked in front of 2367 Market St,Hot dogs & various beverages,487710,58534,22:00,24:00,8767101,10/21/2013 12:17:57 PM,12/17/2013 03:11:18 PM,3563,036,N,Teresa Hotdogs,6002547.02532,2106081.61235,37.7630427472863,-122.434353042649,
5,Friday,10PM,12AM,14MFF-0090,2401 MISSION ST,Truck located at 2401 Mission St in the first parking space South of the 20th St and Mission st intersection.,"Hot dogs, Bacon wrapped hot dogs, soda, water, sports drinks, energy drinks, chips",532270,72162,22:00,24:00,9122001,01/25/2012 03:51:17 PM,01/25/2012 04:00:40 PM,3610,029,N,Julie's Hot Dogs,6006956.2555,2104381.41809,37.7586236968811,-122.418982387443,
5,Friday,10PM,12AM,13MFF-0114,3091 16TH ST,Push cart located on the sidewalk fronting 3091 16th St. a minimum clearance of 6' east from the existing newstand,Pupusas,456842,58479,22:00,24:00,731000,06/25/2013 09:31:03 AM,11/07/2013 02:58:08 PM,3569,049,N,Panchita's No. 2,6006247.97438,2106674.44419,37.7648798999969,-122.421594806498,
5,Friday,10PM,3AM,13MFF-0128,1155 FOLSOM ST,Truck & trailer located in front of 1155 Folsom St,"Hot dogs, chips, soda, corn on the cob, french fries",494584,58467,22:00,03:00,5676000,11/04/2013 03:21:45 PM,11/04/2013 03:22:29 PM,3755,077,N,Sinthya's Hot Dogs,6009959.80172,2110550.11264,37.7757301903637,-122.409029971059,
5,Friday,10PM,3AM,13MFF-0127,301 06TH ST,Truck & trailer parked in the first parking space south of the Folsom St and 6th St intersection.,"Hot dogs, chips, soda, corn on the cob, french fries",494439,58459,22:00,03:00,335000,11/04/2013 03:09:44 PM,11/04/2013 03:11:41 PM,3753,122,N,Sinthya's Hot Dogs,6010986.18652,2111549.14665,37.7785307486304,-122.40554980922,
5,Friday,11AM,12PM,14MFF-0092,1040 MARIPOSA ST,11:35am-11:40am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532516,72331,11:00,12:00,8717000,10/24/2011 04:29:02 PM,10/24/2011 04:29:18 PM,3987,012,Y,May Sun Kitchen,6014176.39047,2106211.41534,37.7640523949866,-122.394139809417,
5,Friday,11AM,12PM,14MFF-0092,1051 26TH ST,Set-up at 1500 Minnesota St: 11:20am-11:25am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532514,72321,11:00,12:00,1500000,10/24/2011 04:27:03 PM,10/24/2011 04:27:20 PM,4317,015,Y,May Sun Kitchen,6015254.61908,2101568.18928,37.7513629596296,-122.390086108654,
5,Friday,11AM,12PM,14MFF-0092,1090 26TH ST,11:50am-11:55am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532518,72341,11:00,12:00,1500000,10/24/2011 04:30:34 PM,10/24/2011 04:30:51 PM,4293,015,Y,May Sun Kitchen,6015145.52428,2101602.52301,37.7514511815096,-122.390465773031,
5,Friday,11AM,12PM,14MFF-0092,131 SHOTWELL ST,11:05am-11:15am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532513,72316,11:00,12:00,11833000,10/24/2011 04:24:53 PM,10/24/2011 04:25:09 PM,5501,003,Y,May Sun Kitchen,6007747.11363581,2107182.49340008,37.7663593026796,-122.41644564135,
5,Friday,11AM,12PM,14MFF-0092,1400 MINNESOTA ST,"8:20am-8:30am, 11:15am-11:20am","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532495,72206,11:00,12:00,9061000,10/24/2011 03:56:07 PM,10/24/2011 03:59:20 PM,4293,018,Y,May Sun Kitchen,6015358.18008,2101883.80675,37.7522353219293,-122.38975002217,
5,Friday,11AM,12PM,14MFF-0092,1575 INDIANA ST,11:55am-12:00pm,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532519,72346,11:00,12:00,7200000,10/24/2011 04:31:15 PM,10/24/2011 04:31:31 PM,4317,017,Y,May Sun Kitchen,6015157.76194,2101239.03674,37.750453803667,-122.390398059007,
5,Friday,11AM,12PM,14MFF-0092,3000 03RD ST,11:30am-11:35am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532515,72326,11:00,12:00,195201,10/24/2011 04:27:57 PM,10/24/2011 04:28:11 PM,4315,008,Y,May Sun Kitchen,6015940.45733,2101621.91417,37.751548491531,-122.387718127295,
5,Friday,11AM,12PM,14MFF-0092,3150 03RD ST,"9:00am-9:05am, 11:25am-11:30am","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532500,72236,11:00,12:00,196000,10/24/2011 04:05:10 PM,10/24/2011 04:05:34 PM,4355,006,Y,May Sun Kitchen,6015963.74579,2100918.19989,37.7496175291101,-122.387588501326,
5,Friday,11AM,12PM,14MFF-0092,3255 03RD ST,11:40am-11:50am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532517,72336,11:00,12:00,197101,10/24/2011 04:29:48 PM,10/24/2011 04:30:05 PM,4377,001,Y,May Sun Kitchen,6016052.556,2100401.49551,37.748203685056,-122.387245352135,
5,Friday,11AM,12PM,14MFF-0092,3305 03RD ST,Set-up at 429 Amador St: 11:00am-11:05am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532512,72311,11:00,12:00,197101,10/24/2011 04:23:52 PM,10/24/2011 04:24:09 PM,4502A,002,Y,May Sun Kitchen,6016067.65644,2100153.34551,37.7475231528558,-122.387175828519,
5,Friday,11AM,12PM,14MFF-0107,860 02ND ST,"6:00am-6:05am, 11:00am-11:05am","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554525,736334,11:00,12:00,149000,09/07/2011 03:25:20 PM,09/07/2011 03:25:41 PM,3794,003,Y,Steve's Mobile Deli,6015720.22366201,2111802.08380127,37.779488829411,-122.389190496856,
5,Friday,11AM,12PM,14MFF-0107,390 01ST ST,"Set-up at 551 1st St. 6:10am-6:40am, 11:45am-12:00pm","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554540,736449,11:00,12:00,113000,09/07/2011 04:23:49 PM,09/07/2011 04:25:07 PM,3749,058,Y,Steve's Mobile Deli,6014637.42464,2114241.00243,37.7861254592402,-122.393107088067,
5,Friday,11AM,12PM,14MFF-0010,400 HOWARD ST,Located in the yellow meters approximately 30' from the intersection of Howard & 1st St.,Cupcakes,520248,58755,11:00,12:00,7032000,03/08/2011 11:09:04 AM,10/25/2011 03:31:30 PM,3720,008,N,Kara's Cupcakes,6014048.2034,2115391.83668,37.7892526344794,-122.395226296171,
5,Friday,11AM,12PM,14MFF-0132,401 23RD ST,"located at 650 24th Street, 11am to 11:05am","Cold Truck: Breakfast, Sandwiches, Salads, Pre-Packaged Snacks, Beverages",597857,737126,11:00,12:00,1232000,05/12/2011 08:27:13 AM,05/12/2011 08:27:36 AM,4232,010,Y,BH & MT LLC,6016755.28448,2103051.78911,37.7555197319435,-122.384999937383,
5,Friday,11AM,12PM,14MFF-0107,48 WELSH ST,Set-up at 10 Welsh St. 11:10am-11:15am,"Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554538,736434,11:00,12:00,13570000,09/07/2011 04:17:36 PM,09/07/2011 04:17:56 PM,3776,043,Y,Steve's Mobile Deli,6013480.37779,2111914.22765,37.7796723277022,-122.396946995316,
5,Friday,11AM,12PM,14MFF-0107,480 HOWARD ST,11:20am-11:22am,"Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554539,736439,11:00,12:00,7032000,09/07/2011 04:18:44 PM,09/07/2011 04:19:35 PM,3725,103,Y,Steve's Mobile Deli,6013851.76611661,2115196.99179556,37.7887067092358,-122.395892291496,
5,Friday,11AM,12PM,14MFF-0107,50 RIZAL ST,"Set-up at 10 Tandang Sora. 6:45am-6:55am, 11:30am-11:35am","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554526,736338,11:00,12:00,11089000,09/07/2011 03:31:20 PM,09/07/2011 03:31:44 PM,3751,169,Y,Steve's Mobile Deli,6012946.55722,2112832.30465,37.7821634269963,-122.398858175825,
5,Friday,11AM,12PM,14MFF-0064,500 HOWARD ST,Located approximately 100' West of the 1st St/Natoma St intersection.,"Seafood, meats and desserts",526845,70918,11:00,12:00,9507000,03/14/2011 02:39:10 PM,06/14/2011 12:47:29 PM,3721,011,N,Fins on the Hoof / Saveurs,6013778.7388,2115134.04818,37.7885298177102,-122.396140544185,
5,Friday,11AM,12PM,14MFF-0107,525 HOWARD ST,"Set-up at 501 Howard St. 8:50am-9:00am, 11:22am-11:25am","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",554531,736387,11:00,12:00,7033000,09/07/2011 03:55:12 PM,09/07/2011 03:55:50 PM,3736,114,Y,Steve's Mobile Deli,6013663.0005,2114967.96857,37.7880673613338,-122.396529337443,
5,Friday,11AM,2PM,14MFF-0061,1155 BATTERY ST,Truck located on Battery St approximately 60 linear feet South of the Filbert St and Battery St crosswalk intersection.,"BBQ Sandwiches, BBQ lunch platters, sides (corn bread, beans, chili, potato salad, coleslaw), water, sodas, energy drinks, housemade iced tea.",526490,70896,11:00,14:00,2767000,11/20/2012 02:24:41 PM,11/20/2012 02:27:12 PM,0107,007,N,Smokin Warehouse Barbecue,6012247.79401,2120027.99743,37.8018821327273,-122.40178154754,
5,Friday,11AM,2PM,14MFF-0006,120 02ND ST,16 LF west of NW corner of 2nd and Minna Streets,"Filipino fusion food: taco, burrito, nachos, rice plates",519468,58700,11:00,14:00,132000,03/08/2011 08:32:42 AM,03/08/2011 08:33:42 AM,3722,002,N,Senor Sisig,6012804.75426,2114846.92109,37.7876871932612,-122.399490236599,
5,Friday,11AM,2PM,14MFF-0119,217 SANSOME ST,Set-up at 205-215 Sansome St,"Katsu Curry, KUROBUTA Sausage Curry, Vegetable Curry, Veggie Croquette Curry, Chicken NANBAN Bento, Nori Bento, water, soda, green tea",562281,736668,11:00,14:00,11544000,07/26/2011 12:47:35 PM,07/26/2011 12:54:07 PM,0260,004,N,JapaCurry,6012391.83827,2116525.91699,37.792274296118,-122.401036872913,
5,Friday,11AM,2PM,14MFF-0031,2241 GEARY BLVD,Meter Number #440 22170,"Soup, salad, sandwiches, beverages, chips & cookies",526107,68176,11:00,14:00,6044101,03/08/2011 09:52:12 AM,01/18/2012 02:11:30 PM,1098,050,N,San Francisco Soup Company,6001017.21374,2113416.44058,37.7830953918322,-122.440170134632,
5,Friday,11AM,2PM,14MFF-0021,225 BUSH ST,,"Chicken Tiki Masala Burritos, Paneer Tiki Masala Burritos, Samosas, Mango Lassi",525602,58958,11:00,14:00,3422000,03/07/2011 10:26:59 AM,03/07/2011 10:27:35 AM,0289,001,N,Curry Up Now,6012351.63941,2116088.27731,37.7910703986756,-122.401145196973,
5,Friday,11AM,2PM,14MFF-0007,300 PINE ST,Truck located 60 linear feet West of the Sansome St. & Pine St. intersection.,"Filipino fusion food: tacos, burritos, nachos, rice plates. Various beverages.",519472,58705,11:00,14:00,10456000,04/10/2012 02:57:50 PM,04/10/2012 03:04:09 PM,0260,005,N,Senor Sisig,6012411.69042,2116483.85601,37.7921599140391,-122.40096522707,
5,Friday,11AM,2PM,14MFF-0116,8 10TH ST,Truck located in front of 8 10th St. on 10th St. frontage approximately 152' from Market St. intersection.,"Senor Sisig: Filipino fusion food: tacos, burritos, nachos, rice plates. Various beverages.Chairman Bao: Vegetable and meat sandwiches filled with Asian-flavored meats and vegetables.",576761,737066,11:00,14:00,480000,09/10/2014 10:34:58 AM,09/10/2014 11:02:17 AM,3507,041,N,Senor Sisig,6007566.90724,2110815.35429,37.7763241441394,-122.417326413733,
5,Friday,11AM,3PM,14MFF-0028,1 SANSOME ST,,"Tacos, burritos, quesadillas, soda & water",526069,68078,11:00,15:00,11542000,07/27/2011 11:45:20 AM,07/27/2011 11:45:38 AM,0289,003,N,Tacos Rodriguez,6012494.74957,2115792.60905,37.7902665460329,-122.400629258559,
5,Friday,11AM,3PM,14MFF-0113,1 SANSOME ST,,"Tacos, Burritos, Tortas, Quesadillas, Mexican Drinks, Aguas Frescas",560699,736636,11:00,15:00,11542000,03/04/2011 10:52:16 AM,07/22/2011 12:45:55 PM,0289,003,N,"Santana ESG, Inc.",6012494.74957,2115792.60905,37.7902665460329,-122.400629258559,
5,Friday,11AM,3PM,14MFF-0087,100 SPEAR ST,Truck located on the East side of Spear St. 30 feet South of Misson St.,Peruvian Food,530483,72137,11:00,15:00,12045000,10/05/2012 10:37:42 AM,10/05/2012 10:39:41 AM,3717,001,N,Sanguchon,6014408.02769,2116553.28485,37.7924617059078,-122.394062679127,
5,Friday,11AM,3PM,14MFF-0132,170 OTIS ST,"6:45am to 8:30am, 11:30am to 3pm","Cold Truck: Breakfast, Sandwiches, Salads, Pre-Packaged Snacks, Beverages",597858,737136,11:00,15:00,10048000,05/12/2011 08:30:17 AM,10/24/2011 04:39:33 PM,3513,007,Y,BH & MT LLC,6006672.39446,2108737.26794,37.7705678488858,-122.420273262356,
5,Friday,11AM,3PM,14MFF-0086,475 CALIFORNIA ST,Truck located on the south side of Califonia St. 30 feet east of Montgomery St.,Peruvian food,530479,72135,11:00,15:00,3529000,08/01/2011 03:41:04 PM,08/01/2011 03:41:34 PM,0260,010,N,Sanguchon,6012011.95286,2116742.06745,37.7928465951332,-122.402366496939,
5,Friday,11AM,3PM,14MFF-0071,654 MISSION ST,a truck 45â north from the SW corner of Pine and Sansome (west side),Artisan Pizza and Drinks,528394,72007,11:00,15:00,9093000,07/20/2011 08:12:09 AM,07/20/2011 08:13:04 AM,3707,019,N,"Casey's Pizza, LLC",6012354.77134,2114645.71036,37.7871096242431,-122.401032957001,
5,Friday,11AM,5PM,13MFF-0112,1700 JERROLD AVE,11:30am-5:00pm,"Tacos, Burritos , Tortas, Quesadillas & Beverages",453013,58345,11:00,17:00,7498000,10/25/2011 08:53:10 AM,10/25/2011 08:53:27 AM,5262,009,N,Tacos Santana,6014824.34611,2097412.82042,37.7399293110874,-122.391283611001,
5,Friday,11AM,5PM,14MFF-0106,404 OCTAVIA ST,Cart located on Linden St approximately 20 linear feet east of the Linden St and Octavia St intersection.,Hot dogs and chili,552075,736319,11:00,17:00,8393001,04/25/2013 01:51:54 PM,04/25/2013 01:52:16 PM,0817,033,N,Let's Be Frank,6005569.54066,2110646.75363,37.7757486299466,-122.424223873217,
5,Friday,11AM,7PM,14MFF-0043,801 MARKET ST,Located on south side of Market Street 40 LF west of 4th Street near curb,Kettle Corn,526187,68280,11:00,19:00,8747102,05/13/2011 08:43:14 AM,05/13/2011 08:43:36 AM,3705Z,001,N,Creme Brulee To Go,6010973.02311,2114153.60775,37.7856812513257,-122.405778850215,
5,Friday,11AM,9PM,14MFF-0056,532 MARKET ST,"Push cart located on Market St curbside along the concrete pillars, east of the Sutter St and Sansome St intersection.",Creme Brulee,526417,70705,11:00,21:00,8742201,10/25/2011 11:38:11 AM,10/25/2011 11:39:03 AM,0290,012,N,The Creme Brulee Cart,6012827.29795,2116012.84151,37.7908897937244,-122.399494126212,
5,Friday,11AM,9PM,14MFF-0133,97 01ST ST,,"smoked sausages, deer, wild boar, pheasant, buffalo, beef, turkey, coleslaw, vegetarian baked beans",598046,737139,11:00,21:00,103000,11/10/2014 02:59:55 PM,11/13/2014 07:48:16 AM,3709,008,N,Missing Link SF,6013377.47526,2115616.07782,37.7898310241126,-122.397562684622,
5,Friday,11PM,12AM,14MFF-0070,400 05TH ST,@ Harrison & 5th Street 40 LF away from the corner,"Italian subs, cuban sandwich, Gyro",528310,71989,23:00,24:00,302000,03/07/2011 02:26:46 PM,12/23/2011 03:14:50 PM,3760,001,N,Subs on Hubs,6012050.93946,2111691.34343,37.7789806675378,-122.401876399982,
5,Friday,12AM,2AM,14MFF-0070,333 08TH ST,Located on the south side of Folsom St 100 LF east of 8th St,"Italian subs, Cuban sandwich, Gyro",528312,72003,00:00,02:00,412000,05/25/2011 08:21:38 AM,12/23/2011 03:16:36 PM,3755,056,N,Subs on Hubs,6009790.6418,2110173.43816,37.7746864527728,-122.409588548492,
5,Friday,12AM,3AM,13MFF-0124,2367 MARKET ST,Truck & trailer parked in front of 2367 Market St,Hot dogs & various beverages,487710,58538,00:00,03:00,8767101,10/21/2013 12:17:57 PM,12/17/2013 03:11:18 PM,3563,036,N,Teresa Hotdogs,6002547.02532,2106081.61235,37.7630427472863,-122.434353042649,
5,Friday,12AM,3AM,14MFF-0090,2401 MISSION ST,Truck located at 2401 Mission St in the first parking space South of the 20th St and Mission st intersection.,"Hot dogs, Bacon wrapped hot dogs, soda, water, sports drinks, energy drinks, chips",532270,72165,00:00,03:00,9122001,01/25/2012 03:51:17 PM,01/25/2012 04:00:40 PM,3610,029,N,Julie's Hot Dogs,6006956.2555,2104381.41809,37.7586236968811,-122.418982387443,
5,Friday,12PM,1PM,14MFF-0010,100 CALIFORNIA ST,Located in the yellow meter,Cupcakes,520247,58746,12:00,13:00,3525000,03/08/2011 10:59:26 AM,10/25/2011 03:26:23 PM,0236,017,N,Kara's Cupcakes,6013378.46615,2116973.5342,37.7935583358987,-122.397654505859,
5,Friday,12PM,1PM,14MFF-0018,1000 HOLLISTER AVE,12:00pm-12:15pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",525563,58842,12:00,13:00,6961000,08/31/2011 01:24:17 PM,08/31/2011 01:24:32 PM,4943,002,Y,Singh Brothers Ice Cream,6014872.20285,2089703.55732,37.7187638807592,-122.390579577708,
5,Friday,12PM,1PM,14MFF-0092,1082 PENNSYLVANIA AVE,12:40pm-12:45pm,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532524,72371,12:00,13:00,10337002,10/24/2011 04:34:56 PM,10/24/2011 04:35:15 PM,4224,095,Y,May Sun Kitchen,6014501.62402,2102078.27917,37.7527217661049,-122.392725753817,
5,Friday,12PM,1PM,14MFF-0018,1173 INGERSON AVE,Set-up at 1199 Ingerson Ave: 12:15pm-12:30pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",525564,58848,12:00,13:00,7252000,08/31/2011 01:27:34 PM,08/31/2011 01:29:01 PM,4968,035,Y,Singh Brothers Ice Cream,6013343.35232,2090443.81768,37.7207115524695,-122.395916084904,
5,Friday,12PM,1PM,14MFF-0092,1255 22ND ST,12:12pm-12:17pm,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",532521,72356,12:00,13:00,1165000,10/24/2011 04:32:48 PM,10/24/2011 04:33:05 PM,4167,009,Y,May Sun Kitchen,6014127.95906,2103838.591,37.757534443698,-122.394141190871,
